20170606 122800;1.126720;1.126780;1.126650;1.126740;0
20170606 122900;1.126750;1.126790;1.126700;1.126750;0
20170606 123000;1.126750;1.126940;1.126750;1.126890;0
20170606 123100;1.126900;1.126940;1.126850;1.126940;0
20170606 123200;1.126930;1.126960;1.126900;1.126950;0
20170606 123300;1.126980;1.127070;1.126980;1.127010;0
20170606 123400;1.127010;1.127050;1.126950;1.127000;0
20170606 123500;1.126990;1.127000;1.126940;1.126940;0
20170606 123600;1.126930;1.126930;1.126840;1.126900;0
20170606 123700;1.126950;1.126950;1.126750;1.126810;0
20170606 123800;1.126800;1.126890;1.126760;1.126890;0
20170606 123900;1.126900;1.126900;1.126840;1.126880;0
20170606 124000;1.126870;1.127020;1.126800;1.127020;0
20170606 124100;1.127010;1.127040;1.126990;1.127040;0
20170606 124200;1.127030;1.127040;1.127000;1.127000;0
20170606 124300;1.127000;1.127000;1.126970;1.126990;0
20170606 124400;1.126970;1.126990;1.126900;1.126930;0
20170606 124500;1.126930;1.126930;1.126750;1.126800;0
20170606 124600;1.126800;1.126820;1.126750;1.126800;0
20170606 124700;1.126810;1.126840;1.126740;1.126820;0
20170606 124800;1.126810;1.126830;1.126780;1.126790;0
20170606 124900;1.126810;1.126880;1.126810;1.126860;0
20170606 125000;1.126870;1.126900;1.126860;1.126900;0
20170606 125100;1.126900;1.126940;1.126850;1.126900;0
20170606 125200;1.126910;1.126980;1.126910;1.126960;0
20170606 125300;1.126980;1.127000;1.126950;1.127000;0
20170606 125400;1.126990;1.127160;1.126980;1.127150;0
20170606 125500;1.127140;1.127200;1.127130;1.127150;0
20170606 125600;1.127160;1.127160;1.127070;1.127080;0
20170606 125700;1.127100;1.127150;1.127050;1.127090;0
20170606 125800;1.127080;1.127080;1.126910;1.126970;0
20170606 125900;1.126980;1.127030;1.126970;1.126990;0
20170606 130000;1.127030;1.127080;1.127020;1.127050;0
20170606 130100;1.127030;1.127120;1.126990;1.127090;0
20170606 130200;1.127100;1.127210;1.127100;1.127150;0
20170606 130300;1.127140;1.127240;1.127140;1.127220;0
20170606 130400;1.127210;1.127230;1.127140;1.127180;0
20170606 130500;1.127190;1.127290;1.127190;1.127260;0
20170606 130600;1.127280;1.127330;1.127240;1.127330;0
20170606 130700;1.127350;1.127370;1.127300;1.127320;0
20170606 130800;1.127320;1.127400;1.127280;1.127350;0
20170606 130900;1.127360;1.127460;1.127360;1.127390;0
20170606 131000;1.127380;1.127410;1.127370;1.127370;0
20170606 131100;1.127370;1.127510;1.127360;1.127480;0
20170606 131200;1.127470;1.127490;1.127450;1.127450;0
20170606 131300;1.127480;1.128120;1.127480;1.127950;0
20170606 131400;1.127970;1.128160;1.127970;1.128100;0
20170606 131500;1.128090;1.128160;1.128050;1.128100;0
20170606 131600;1.128090;1.128090;1.128000;1.128040;0
20170606 131700;1.128060;1.128100;1.128030;1.128040;0
20170606 131800;1.128030;1.128030;1.127940;1.127940;0
20170606 131900;1.127930;1.128030;1.127920;1.127990;0
20170606 132000;1.127980;1.128020;1.127970;1.128000;0
20170606 132100;1.127980;1.128020;1.127950;1.127950;0
20170606 132200;1.127950;1.127950;1.127890;1.127900;0
20170606 132300;1.127920;1.127970;1.127870;1.127870;0
20170606 132400;1.127860;1.128010;1.127830;1.127960;0
20170606 132500;1.127940;1.127990;1.127930;1.127930;0
20170606 132600;1.127920;1.127930;1.127700;1.127710;0
20170606 132700;1.127690;1.127780;1.127690;1.127690;0
20170606 132800;1.127670;1.127730;1.127640;1.127680;0
20170606 132900;1.127670;1.127670;1.127550;1.127560;0
20170606 133000;1.127550;1.127580;1.127540;1.127580;0
20170606 133100;1.127600;1.127680;1.127540;1.127540;0
20170606 133200;1.127520;1.127520;1.127470;1.127490;0
20170606 133300;1.127490;1.127530;1.127490;1.127520;0
20170606 133400;1.127570;1.127710;1.127550;1.127630;0
20170606 133500;1.127610;1.127610;1.127450;1.127500;0
20170606 133600;1.127520;1.127630;1.127470;1.127470;0
20170606 133700;1.127460;1.127500;1.127380;1.127480;0
20170606 133800;1.127510;1.127560;1.127480;1.127540;0
20170606 133900;1.127560;1.127670;1.127560;1.127630;0
20170606 134000;1.127610;1.127640;1.127610;1.127640;0
20170606 134100;1.127620;1.127630;1.127440;1.127480;0
20170606 134200;1.127500;1.127520;1.127480;1.127480;0
20170606 134300;1.127460;1.127560;1.127380;1.127540;0
20170606 134400;1.127560;1.127610;1.127510;1.127510;0
20170606 134500;1.127510;1.127540;1.127390;1.127430;0
20170606 134600;1.127430;1.127580;1.127430;1.127540;0
20170606 134700;1.127560;1.127560;1.127490;1.127490;0
20170606 134800;1.127510;1.127650;1.127510;1.127650;0
20170606 134900;1.127640;1.127640;1.127600;1.127630;0
20170606 135000;1.127640;1.127650;1.127620;1.127650;0
20170606 135100;1.127670;1.127790;1.127610;1.127790;0
20170606 135200;1.127800;1.127800;1.127710;1.127740;0
20170606 135300;1.127740;1.127800;1.127740;1.127800;0
20170606 135400;1.127820;1.127950;1.127820;1.127950;0
20170606 135500;1.127970;1.128030;1.127970;1.127990;0
20170606 135600;1.127980;1.128050;1.127970;1.128010;0
20170606 135700;1.128020;1.128130;1.128020;1.128120;0
20170606 135800;1.128110;1.128370;1.128100;1.128270;0
20170606 135900;1.128280;1.128330;1.128070;1.128210;0
20170606 140000;1.128200;1.128200;1.127790;1.127830;0
20170606 140100;1.127840;1.127940;1.127700;1.127700;0
20170606 140200;1.127740;1.127850;1.127740;1.127850;0
20170606 140300;1.127860;1.127880;1.127790;1.127850;0
20170606 140400;1.127860;1.127880;1.127680;1.127690;0
20170606 140500;1.127680;1.127780;1.127650;1.127700;0
20170606 140600;1.127710;1.127770;1.127670;1.127670;0
20170606 140700;1.127710;1.127750;1.127660;1.127750;0
20170606 140800;1.127740;1.127780;1.127670;1.127700;0
20170606 140900;1.127710;1.127720;1.127590;1.127600;0
20170606 141000;1.127620;1.127680;1.127570;1.127680;0
20170606 141100;1.127680;1.127820;1.127660;1.127800;0
20170606 141200;1.127800;1.127880;1.127760;1.127880;0
20170606 141300;1.127870;1.127890;1.127780;1.127850;0
20170606 141400;1.127860;1.127880;1.127800;1.127840;0
20170606 141500;1.127860;1.127860;1.127840;1.127850;0
20170606 141600;1.127840;1.127860;1.127830;1.127840;0
20170606 141700;1.127830;1.127960;1.127810;1.127960;0
20170606 141800;1.127970;1.127990;1.127850;1.127910;0
20170606 141900;1.127900;1.127950;1.127850;1.127950;0
20170606 142000;1.127930;1.127940;1.127900;1.127910;0
20170606 142100;1.127930;1.127970;1.127920;1.127920;0
20170606 142200;1.127910;1.128140;1.127900;1.128140;0
20170606 142300;1.128060;1.128140;1.128030;1.128090;0
20170606 142400;1.128080;1.128110;1.128040;1.128040;0
20170606 142500;1.128030;1.128190;1.128020;1.128180;0
20170606 142600;1.128170;1.128180;1.128100;1.128130;0
20170606 142700;1.128150;1.128160;1.128040;1.128060;0
20170606 142800;1.128060;1.128060;1.127880;1.127920;0
20170606 142900;1.127900;1.128000;1.127900;1.127980;0
20170606 143000;1.127970;1.128060;1.127970;1.128060;0
20170606 143100;1.128050;1.128060;1.128030;1.128030;0
20170606 143200;1.128010;1.128010;1.127940;1.127940;0
20170606 143300;1.127970;1.127990;1.127590;1.127590;0
20170606 143400;1.127620;1.127620;1.127060;1.127270;0
20170606 143500;1.127270;1.127270;1.127040;1.127160;0
20170606 143600;1.127200;1.127290;1.127140;1.127220;0
20170606 143700;1.127230;1.127290;1.127180;1.127240;0
20170606 143800;1.127260;1.127340;1.127240;1.127260;0
20170606 143900;1.127240;1.127460;1.127240;1.127430;0
20170606 144000;1.127410;1.127440;1.127290;1.127380;0
20170606 144100;1.127370;1.127490;1.127300;1.127320;0
20170606 144200;1.127330;1.127450;1.127280;1.127400;0
20170606 144300;1.127400;1.127410;1.127380;1.127380;0
20170606 144400;1.127370;1.127390;1.127280;1.127300;0
20170606 144500;1.127280;1.127290;1.127130;1.127140;0
20170606 144600;1.127140;1.127170;1.127130;1.127140;0
20170606 144700;1.127140;1.127240;1.127130;1.127230;0
20170606 144800;1.127230;1.127230;1.127080;1.127100;0
20170606 144900;1.127100;1.127190;1.127060;1.127130;0
20170606 145000;1.127130;1.127130;1.126930;1.127030;0
20170606 145100;1.127020;1.127120;1.127000;1.127110;0
20170606 145200;1.127090;1.127170;1.127090;1.127170;0
20170606 145300;1.127150;1.127190;1.127120;1.127170;0
20170606 145400;1.127160;1.127180;1.127070;1.127070;0
20170606 145500;1.127050;1.127080;1.126840;1.126870;0
20170606 145600;1.126870;1.126880;1.126810;1.126850;0
20170606 145700;1.126850;1.126920;1.126850;1.126910;0
20170606 145800;1.126930;1.126930;1.126850;1.126860;0
20170606 145900;1.126880;1.126920;1.126800;1.126900;0
20170606 150000;1.126900;1.127130;1.126890;1.127130;0
20170606 150100;1.127120;1.127160;1.127000;1.127110;0
20170606 150200;1.127100;1.127190;1.127100;1.127190;0
20170606 150300;1.127210;1.127340;1.127180;1.127200;0
20170606 150400;1.127190;1.127190;1.127130;1.127140;0
20170606 150500;1.127130;1.127200;1.127090;1.127200;0
20170606 150600;1.127220;1.127330;1.127200;1.127310;0
20170606 150700;1.127320;1.127340;1.127300;1.127300;0
20170606 150800;1.127310;1.127340;1.127230;1.127310;0
20170606 150900;1.127300;1.127450;1.127290;1.127430;0
20170606 151000;1.127450;1.127510;1.127390;1.127500;0
20170606 151100;1.127550;1.127710;1.127440;1.127660;0
20170606 151200;1.127670;1.127690;1.127390;1.127480;0
20170606 151300;1.127480;1.127500;1.127370;1.127500;0
20170606 151400;1.127520;1.127580;1.127500;1.127580;0
20170606 151500;1.127560;1.127600;1.127490;1.127550;0
20170606 151600;1.127560;1.127740;1.127560;1.127740;0
20170606 151700;1.127760;1.127780;1.127550;1.127570;0
20170606 151800;1.127580;1.127580;1.127450;1.127460;0
20170606 151900;1.127460;1.127530;1.127410;1.127410;0
20170606 152000;1.127390;1.127430;1.127340;1.127340;0
20170606 152100;1.127330;1.127400;1.127300;1.127400;0
20170606 152200;1.127380;1.127380;1.127240;1.127280;0
20170606 152300;1.127290;1.127330;1.127260;1.127290;0
20170606 152400;1.127280;1.127300;1.127200;1.127260;0
20170606 152500;1.127280;1.127330;1.127210;1.127330;0
20170606 152600;1.127340;1.127440;1.127250;1.127420;0
20170606 152700;1.127410;1.127450;1.127390;1.127450;0
20170606 152800;1.127460;1.127500;1.127440;1.127490;0
20170606 152900;1.127480;1.127530;1.127450;1.127520;0
20170606 153000;1.127520;1.127520;1.127440;1.127450;0
20170606 153100;1.127460;1.127500;1.127450;1.127500;0
20170606 153200;1.127490;1.127560;1.127480;1.127520;0
20170606 153300;1.127530;1.127750;1.127530;1.127750;0
20170606 153400;1.127730;1.127830;1.127710;1.127790;0
20170606 153500;1.127810;1.127810;1.127610;1.127610;0
20170606 153600;1.127610;1.127610;1.127560;1.127580;0
20170606 153700;1.127580;1.127600;1.127540;1.127540;0
20170606 153800;1.127550;1.127600;1.127550;1.127590;0
20170606 153900;1.127600;1.127620;1.127570;1.127610;0
20170606 154000;1.127600;1.127750;1.127600;1.127700;0
20170606 154100;1.127700;1.127700;1.127680;1.127690;0
20170606 154200;1.127690;1.127750;1.127690;1.127750;0
20170606 154300;1.127760;1.127810;1.127730;1.127790;0
20170606 154400;1.127810;1.127810;1.127750;1.127750;0
20170606 154500;1.127740;1.127740;1.127640;1.127650;0
20170606 154600;1.127640;1.127650;1.127560;1.127590;0
20170606 154700;1.127590;1.127640;1.127590;1.127640;0
20170606 154800;1.127630;1.127640;1.127590;1.127610;0
20170606 154900;1.127620;1.127660;1.127620;1.127640;0
20170606 155000;1.127620;1.127710;1.127580;1.127700;0
20170606 155100;1.127710;1.127790;1.127690;1.127690;0
20170606 155200;1.127670;1.127780;1.127640;1.127750;0
20170606 155300;1.127780;1.127790;1.127690;1.127700;0
20170606 155400;1.127710;1.127740;1.127660;1.127670;0
20170606 155500;1.127680;1.127720;1.127640;1.127690;0
20170606 155600;1.127650;1.127780;1.127640;1.127640;0
20170606 155700;1.127660;1.127810;1.127570;1.127800;0
20170606 155800;1.127780;1.127850;1.127760;1.127850;0
20170606 155900;1.127830;1.127830;1.127780;1.127800;0
20170606 160000;1.127820;1.127820;1.127750;1.127770;0
20170606 160100;1.127780;1.127800;1.127760;1.127800;0
20170606 160200;1.127790;1.127800;1.127760;1.127780;0
20170606 160300;1.127770;1.127790;1.127760;1.127790;0
20170606 160400;1.127780;1.127830;1.127740;1.127820;0
20170606 160500;1.127800;1.127800;1.127750;1.127770;0
20170606 160600;1.127750;1.127750;1.127670;1.127700;0
20170606 160700;1.127690;1.127720;1.127690;1.127700;0
20170606 160800;1.127690;1.127750;1.127690;1.127750;0
20170606 160900;1.127740;1.127760;1.127710;1.127710;0
20170606 161000;1.127690;1.127690;1.127640;1.127650;0
20170606 161100;1.127650;1.127650;1.127630;1.127630;0
20170606 161200;1.127640;1.127660;1.127620;1.127620;0
20170606 161300;1.127630;1.127680;1.127610;1.127670;0
20170606 161400;1.127670;1.127680;1.127660;1.127670;0
20170606 161500;1.127680;1.127720;1.127610;1.127630;0
20170606 161600;1.127620;1.127640;1.127590;1.127610;0
20170606 161700;1.127620;1.127620;1.127550;1.127550;0
20170606 161800;1.127540;1.127580;1.127540;1.127560;0
20170606 161900;1.127560;1.127560;1.127530;1.127530;0
20170606 162000;1.127530;1.127550;1.127410;1.127430;0
20170606 162100;1.127430;1.127500;1.127430;1.127500;0
20170606 162200;1.127500;1.127500;1.127390;1.127390;0
20170606 162300;1.127390;1.127410;1.127220;1.127220;0
20170606 162400;1.127210;1.127370;1.127210;1.127370;0
20170606 162500;1.127290;1.127310;1.127280;1.127290;0
20170606 162600;1.127300;1.127360;1.127290;1.127350;0
20170606 162700;1.127350;1.127360;1.127340;1.127340;0
20170606 162800;1.127340;1.127340;1.127240;1.127340;0
20170606 162900;1.127340;1.127360;1.127240;1.127280;0
20170606 163000;1.127280;1.127290;1.127280;1.127290;0
20170606 163100;1.127270;1.127280;1.127270;1.127270;0
20170606 163200;1.127260;1.127280;1.127230;1.127260;0
20170606 163300;1.127250;1.127280;1.127250;1.127280;0
20170606 163400;1.127240;1.127260;1.127230;1.127230;0
20170606 163500;1.127260;1.127260;1.127230;1.127230;0
20170606 163600;1.127270;1.127330;1.127270;1.127330;0
20170606 163700;1.127340;1.127340;1.127180;1.127180;0
20170606 163800;1.127190;1.127230;1.127190;1.127230;0
20170606 163900;1.127240;1.127270;1.127230;1.127230;0
20170606 164000;1.127230;1.127230;1.127220;1.127220;0
20170606 164100;1.127220;1.127220;1.127180;1.127220;0
20170606 164200;1.127240;1.127240;1.127240;1.127240;0
20170606 164300;1.127260;1.127290;1.127250;1.127290;0
20170606 164400;1.127310;1.127460;1.127310;1.127440;0
20170606 164500;1.127440;1.127450;1.127430;1.127450;0
20170606 164600;1.127450;1.127550;1.127450;1.127550;0
20170606 164700;1.127550;1.127600;1.127550;1.127590;0
20170606 164800;1.127600;1.127660;1.127590;1.127630;0
20170606 164900;1.127680;1.127730;1.127680;1.127720;0
20170606 165000;1.127730;1.127740;1.127690;1.127700;0
20170606 165100;1.127700;1.127700;1.127670;1.127690;0
20170606 165200;1.127700;1.127720;1.127690;1.127700;0
20170606 165300;1.127710;1.127710;1.127680;1.127700;0
20170606 165400;1.127710;1.127730;1.127690;1.127700;0
20170606 165500;1.127700;1.127750;1.127700;1.127730;0
20170606 165600;1.127740;1.127770;1.127720;1.127750;0
20170606 165700;1.127740;1.127740;1.127710;1.127740;0
20170606 165800;1.127730;1.127770;1.127640;1.127690;0
20170606 165900;1.127680;1.127690;1.127560;1.127580;0
20170606 170000;1.127580;1.127600;1.127570;1.127600;0
20170606 170100;1.127670;1.127670;1.127670;1.127670;0
20170606 170200;1.127690;1.127690;1.127690;1.127690;0
20170606 170400;1.127560;1.127690;1.127560;1.127690;0
20170606 170500;1.127690;1.127950;1.127690;1.127780;0
20170606 170600;1.127710;1.127710;1.127620;1.127690;0
20170606 170700;1.127720;1.127730;1.127720;1.127730;0
20170606 170800;1.127720;1.127720;1.127590;1.127680;0
20170606 170900;1.127690;1.127690;1.127670;1.127680;0
20170606 171000;1.127680;1.127730;1.127660;1.127700;0
20170606 171100;1.127700;1.127730;1.127650;1.127650;0
20170606 171200;1.127650;1.127650;1.127630;1.127650;0
20170606 171300;1.127660;1.127660;1.127660;1.127660;0
20170606 171400;1.127620;1.127630;1.127620;1.127630;0
20170606 171500;1.127630;1.127630;1.127630;1.127630;0
20170606 171600;1.127720;1.127720;1.127650;1.127710;0
20170606 171700;1.127710;1.127710;1.127680;1.127680;0
20170606 171800;1.127620;1.127620;1.127620;1.127620;0
20170606 171900;1.127620;1.127730;1.127620;1.127720;0
20170606 172000;1.127720;1.127730;1.127660;1.127660;0
20170606 172100;1.127650;1.127670;1.127630;1.127650;0
20170606 172200;1.127660;1.127770;1.127630;1.127770;0
20170606 172300;1.127790;1.127810;1.127760;1.127760;0
20170606 172400;1.127760;1.127820;1.127760;1.127820;0
20170606 172500;1.127820;1.127820;1.127780;1.127780;0
20170606 172600;1.127780;1.127820;1.127760;1.127770;0
20170606 172700;1.127760;1.127910;1.127760;1.127860;0
20170606 172800;1.127850;1.127880;1.127760;1.127860;0
20170606 172900;1.127810;1.127860;1.127770;1.127830;0
20170606 173000;1.127830;1.127970;1.127810;1.127930;0
20170606 173100;1.127930;1.128060;1.127930;1.127990;0
20170606 173200;1.128000;1.128030;1.127970;1.128020;0
20170606 173300;1.128030;1.128040;1.127790;1.127790;0
20170606 173400;1.127790;1.127980;1.127740;1.127740;0
20170606 173500;1.127730;1.127730;1.127660;1.127660;0
20170606 173600;1.127670;1.127770;1.127670;1.127720;0
20170606 173700;1.127710;1.127810;1.127680;1.127810;0
20170606 173800;1.127820;1.127850;1.127810;1.127810;0
20170606 173900;1.127820;1.127830;1.127800;1.127810;0
20170606 174000;1.127790;1.127790;1.127790;1.127790;0
20170606 174100;1.127820;1.127840;1.127740;1.127740;0
20170606 174200;1.127740;1.127820;1.127740;1.127820;0
20170606 174400;1.127790;1.127870;1.127790;1.127870;0
20170606 174500;1.127860;1.127870;1.127860;1.127860;0
20170606 174600;1.127870;1.127880;1.127860;1.127860;0
20170606 174700;1.127850;1.127850;1.127820;1.127830;0
20170606 174800;1.127830;1.127840;1.127760;1.127760;0
20170606 174900;1.127770;1.127770;1.127740;1.127760;0
20170606 175000;1.127750;1.127760;1.127750;1.127760;0
20170606 175100;1.127750;1.127770;1.127750;1.127760;0
20170606 175200;1.127750;1.127810;1.127750;1.127810;0
20170606 175300;1.127820;1.127840;1.127820;1.127830;0
20170606 175400;1.127840;1.127840;1.127830;1.127840;0
20170606 175500;1.127850;1.127870;1.127850;1.127870;0
20170606 175600;1.127860;1.128080;1.127790;1.127790;0
20170606 175700;1.127790;1.127850;1.127790;1.127850;0
20170606 175800;1.127850;1.127850;1.127820;1.127830;0
20170606 175900;1.127840;1.127840;1.127770;1.127770;0
20170606 180000;1.127780;1.127980;1.127760;1.127940;0
20170606 180100;1.127940;1.128160;1.127940;1.128060;0
20170606 180200;1.128050;1.128150;1.128010;1.128110;0
20170606 180300;1.128100;1.128160;1.128090;1.128150;0
20170606 180400;1.128140;1.128150;1.127960;1.127970;0
20170606 180500;1.127960;1.128000;1.127960;1.127970;0
20170606 180600;1.127980;1.127990;1.127970;1.127970;0
20170606 180700;1.127960;1.127970;1.127950;1.127960;0
20170606 180800;1.127950;1.127950;1.127900;1.127900;0
20170606 180900;1.127910;1.127910;1.127890;1.127900;0
20170606 181000;1.127900;1.127990;1.127900;1.127980;0
20170606 181100;1.127930;1.127950;1.127900;1.127950;0
20170606 181200;1.127940;1.127960;1.127930;1.127950;0
20170606 181300;1.128000;1.128010;1.127980;1.127980;0
20170606 181400;1.127980;1.127980;1.127950;1.127970;0
20170606 181500;1.127970;1.127970;1.127970;1.127970;0
20170606 181600;1.127950;1.127950;1.127920;1.127940;0
20170606 181700;1.127940;1.128090;1.127940;1.128080;0
20170606 181800;1.128080;1.128090;1.127970;1.128040;0
20170606 181900;1.128050;1.128050;1.127900;1.127920;0
20170606 182000;1.127910;1.127960;1.127900;1.127950;0
20170606 182100;1.127960;1.128060;1.127940;1.128050;0
20170606 182200;1.128060;1.128090;1.128010;1.128010;0
20170606 182300;1.127990;1.127990;1.127900;1.127910;0
20170606 182400;1.127920;1.127920;1.127810;1.127810;0
20170606 182500;1.127850;1.127910;1.127820;1.127850;0
20170606 182600;1.127860;1.127880;1.127860;1.127860;0
20170606 182700;1.127910;1.127950;1.127890;1.127920;0
20170606 182800;1.127910;1.127910;1.127800;1.127890;0
20170606 182900;1.127870;1.127890;1.127830;1.127880;0
20170606 183000;1.127860;1.127860;1.127860;1.127860;0
20170606 183100;1.127860;1.127870;1.127840;1.127870;0
20170606 183200;1.127880;1.127880;1.127860;1.127870;0
20170606 183300;1.127850;1.127850;1.127850;1.127850;0
20170606 183400;1.127860;1.127940;1.127850;1.127920;0
20170606 183500;1.127910;1.127930;1.127910;1.127930;0
20170606 183600;1.127960;1.127970;1.127920;1.127920;0
20170606 183700;1.127900;1.127900;1.127820;1.127820;0
20170606 183800;1.127820;1.127830;1.127820;1.127820;0
20170606 183900;1.127830;1.127930;1.127830;1.127930;0
20170606 184000;1.127930;1.127930;1.127840;1.127840;0
20170606 184100;1.127860;1.127860;1.127840;1.127840;0
20170606 184200;1.127790;1.127830;1.127790;1.127830;0
20170606 184300;1.127820;1.127920;1.127810;1.127920;0
20170606 184400;1.127900;1.127900;1.127830;1.127850;0
20170606 184500;1.127840;1.127890;1.127830;1.127830;0
20170606 184600;1.127860;1.127860;1.127830;1.127830;0
20170606 184700;1.127810;1.127810;1.127780;1.127800;0
20170606 184800;1.127800;1.127810;1.127800;1.127810;0
20170606 184900;1.127790;1.127800;1.127790;1.127790;0
20170606 185000;1.127820;1.127820;1.127820;1.127820;0
20170606 185100;1.127810;1.127810;1.127790;1.127790;0
20170606 185200;1.127780;1.127780;1.127750;1.127760;0
20170606 185300;1.127750;1.127770;1.127740;1.127770;0
20170606 185400;1.127770;1.127770;1.127720;1.127720;0
20170606 185500;1.127700;1.127710;1.127700;1.127710;0
20170606 185600;1.127720;1.127790;1.127710;1.127790;0
20170606 185700;1.127780;1.127780;1.127770;1.127770;0
20170606 185800;1.127780;1.127830;1.127770;1.127790;0
20170606 185900;1.127780;1.127780;1.127770;1.127780;0
20170606 190000;1.127800;1.127830;1.127780;1.127780;0
20170606 190100;1.127770;1.127830;1.127760;1.127830;0
20170606 190200;1.127820;1.127820;1.127780;1.127780;0
20170606 190300;1.127750;1.127750;1.127670;1.127720;0
20170606 190400;1.127720;1.127720;1.127690;1.127700;0
20170606 190500;1.127690;1.127710;1.127630;1.127700;0
20170606 190600;1.127710;1.127760;1.127700;1.127750;0
20170606 190700;1.127740;1.127740;1.127730;1.127730;0
20170606 190800;1.127720;1.127720;1.127680;1.127720;0
20170606 190900;1.127720;1.127720;1.127710;1.127710;0
20170606 191000;1.127710;1.127720;1.127700;1.127710;0
20170606 191100;1.127700;1.127700;1.127660;1.127670;0
20170606 191200;1.127710;1.127730;1.127710;1.127720;0
20170606 191300;1.127720;1.127730;1.127720;1.127730;0
20170606 191400;1.127730;1.127730;1.127700;1.127700;0
20170606 191500;1.127710;1.127740;1.127710;1.127730;0
20170606 191600;1.127740;1.127810;1.127740;1.127770;0
20170606 191700;1.127770;1.127770;1.127770;1.127770;0
20170606 191800;1.127760;1.127770;1.127750;1.127770;0
20170606 191900;1.127760;1.127760;1.127760;1.127760;0
20170606 192000;1.127770;1.127770;1.127770;1.127770;0
20170606 192100;1.127750;1.127770;1.127750;1.127760;0
20170606 192200;1.127760;1.127760;1.127730;1.127730;0
20170606 192300;1.127750;1.127780;1.127630;1.127630;0
20170606 192400;1.127640;1.127680;1.127630;1.127630;0
20170606 192500;1.127630;1.127630;1.127620;1.127620;0
20170606 192600;1.127630;1.127730;1.127630;1.127730;0
20170606 192700;1.127730;1.127730;1.127660;1.127680;0
20170606 192800;1.127690;1.127690;1.127670;1.127670;0
20170606 192900;1.127660;1.127660;1.127660;1.127660;0
20170606 193000;1.127670;1.127730;1.127670;1.127690;0
20170606 193100;1.127690;1.127730;1.127610;1.127680;0
20170606 193200;1.127670;1.127680;1.127630;1.127630;0
20170606 193300;1.127630;1.127630;1.127630;1.127630;0
20170606 193400;1.127620;1.127620;1.127610;1.127610;0
20170606 193500;1.127590;1.127680;1.127580;1.127630;0
20170606 193600;1.127620;1.127620;1.127620;1.127620;0
20170606 193700;1.127630;1.127630;1.127620;1.127620;0
20170606 193800;1.127630;1.127680;1.127620;1.127680;0
20170606 193900;1.127670;1.127670;1.127630;1.127640;0
20170606 194000;1.127630;1.127630;1.127560;1.127560;0
20170606 194100;1.127550;1.127550;1.127410;1.127410;0
20170606 194200;1.127410;1.127410;1.127250;1.127270;0
20170606 194300;1.127300;1.127310;1.127240;1.127250;0
20170606 194400;1.127260;1.127320;1.127220;1.127320;0
20170606 194500;1.127300;1.127320;1.127230;1.127240;0
20170606 194600;1.127260;1.127270;1.127220;1.127220;0
20170606 194700;1.127240;1.127270;1.127240;1.127270;0
20170606 194800;1.127260;1.127260;1.127260;1.127260;0
20170606 194900;1.127250;1.127250;1.127230;1.127230;0
20170606 195000;1.127220;1.127220;1.127220;1.127220;0
20170606 195100;1.127260;1.127260;1.127220;1.127220;0
20170606 195300;1.127210;1.127230;1.127210;1.127210;0
20170606 195400;1.127200;1.127220;1.127020;1.127020;0
20170606 195500;1.127040;1.127070;1.127020;1.127050;0
20170606 195600;1.127050;1.127060;1.127050;1.127050;0
20170606 195700;1.127050;1.127120;1.127010;1.127030;0
20170606 195800;1.127080;1.127080;1.127030;1.127080;0
20170606 195900;1.127070;1.127070;1.127020;1.127020;0
20170606 200000;1.127020;1.127020;1.126760;1.126910;0
20170606 200100;1.126900;1.127030;1.126870;1.126950;0
20170606 200200;1.126980;1.127100;1.126980;1.127090;0
20170606 200300;1.127110;1.127130;1.127060;1.127060;0
20170606 200400;1.127080;1.127160;1.127040;1.127130;0
20170606 200500;1.127150;1.127180;1.127030;1.127030;0
20170606 200600;1.127020;1.127130;1.127020;1.127130;0
20170606 200700;1.127150;1.127250;1.127130;1.127240;0
20170606 200800;1.127210;1.127240;1.127200;1.127230;0
20170606 200900;1.127250;1.127280;1.127230;1.127230;0
20170606 201000;1.127220;1.127220;1.127220;1.127220;0
20170606 201100;1.127210;1.127210;1.127150;1.127180;0
20170606 201200;1.127180;1.127180;1.127150;1.127180;0
20170606 201300;1.127150;1.127170;1.127020;1.127170;0
20170606 201400;1.127230;1.127310;1.127230;1.127270;0
20170606 201500;1.127270;1.127350;1.127270;1.127330;0
20170606 201600;1.127330;1.127330;1.127170;1.127280;0
20170606 201700;1.127280;1.127320;1.127250;1.127320;0
20170606 201800;1.127310;1.127440;1.127310;1.127370;0
20170606 201900;1.127370;1.127490;1.127370;1.127490;0
20170606 202000;1.127480;1.127480;1.127380;1.127430;0
20170606 202100;1.127450;1.127480;1.127370;1.127420;0
20170606 202200;1.127440;1.127440;1.127400;1.127430;0
20170606 202300;1.127440;1.127440;1.127430;1.127430;0
20170606 202400;1.127410;1.127430;1.127410;1.127430;0
20170606 202500;1.127440;1.127440;1.127420;1.127430;0
20170606 202600;1.127440;1.127440;1.127440;1.127440;0
20170606 202700;1.127420;1.127490;1.127420;1.127490;0
20170606 202800;1.127480;1.127500;1.127480;1.127490;0
20170606 202900;1.127490;1.127490;1.127470;1.127470;0
20170606 203000;1.127460;1.127480;1.127430;1.127480;0
20170606 203100;1.127480;1.127480;1.127480;1.127480;0
20170606 203200;1.127470;1.127630;1.127460;1.127590;0
